,listing_url,photo_url,price,title,location,origin_city_list
0,https://www.facebook.com/marketplace/item/1345119743204058/,woodbury_ny_500mi_exact_files/487445484_1014206427045302_6353818270471005168_n.jpg,$100,Ryobi Cordless Combo Tool Handyman Kit With So Many Other Things,"New York, NY",woodbury_ny_500mi_exact
1,https://www.facebook.com/marketplace/item/1156459399295968/,woodbury_ny_500mi_exact_files/474731214_589164810776112_2970933667586781439_n.jpg,$1,RYOBI MACHINES AND BATTERIES,"Hicksville, NY",woodbury_ny_500mi_exact
2,https://www.facebook.com/marketplace/item/1719006785678815/,woodbury_ny_500mi_exact_files/487682920_1482002326541633_939673035341976715_n.jpg,$60,2 brand new ryobi pack out,"Stratford, CT",woodbury_ny_500mi_exact
3,https://www.facebook.com/marketplace/item/1824793958300700/,woodbury_ny_500mi_exact_files/487427678_2472978613045275_477075294627009511_n.jpg,$20,Ryobi tools for sale 50% off or bulk price for all,"Cleveland, OH",woodbury_ny_500mi_exact
4,https://www.facebook.com/marketplace/item/620867400691646/,woodbury_ny_500mi_exact_files/480891642_9190150227745284_4609993009820031705_n.jpg,$1,Ryobi stuff,"East Meadow, NY",woodbury_ny_500mi_exact
5,https://www.facebook.com/marketplace/item/1001898698142807/,woodbury_ny_500mi_exact_files/487293320_701539705529533_7395693515949657211_n.jpg,$60,New unopened - in box. Ryobi 18v Lithium Batteries Started Pack,"Westborough, MA",woodbury_ny_500mi_exact
6,https://www.facebook.com/marketplace/item/673155182064723/,woodbury_ny_500mi_exact_files/488160946_555037314276554_4216048316829841201_n.jpg,"$2,000",Lot of RYOBI and some Dewalt tools!!!!!,"Media, PA",woodbury_ny_500mi_exact
7,https://www.facebook.com/marketplace/item/543556818338167/,woodbury_ny_500mi_exact_files/487663490_2148063225645776_6821320745988964407_n.jpg,$75,Ryobi One+HP Brushless Multi Tool,"Staten Island, NY",woodbury_ny_500mi_exact
8,https://www.facebook.com/marketplace/item/631602762693140/,woodbury_ny_500mi_exact_files/479430735_2075661129545086_2763050726320638596_n.jpg,$50,ryobi link 3x,"Huntington Station, NY",woodbury_ny_500mi_exact
9,https://www.facebook.com/marketplace/item/1817529142414018/,woodbury_ny_500mi_exact_files/487310291_949575293666805_515932228446239430_n.jpg,$50,Ryobi 600psi easy clean,"McAlisterville, PA",woodbury_ny_500mi_exact
10,https://www.facebook.com/marketplace/item/1415161099846245/,woodbury_ny_500mi_exact_files/486790544_4018678358345275_5394418045555747768_n.jpg,$450,"RYOBI 40 VOLT POWER STATION, WITH BATTERIES","Harrisburg, PA",woodbury_ny_500mi_exact
11,https://www.facebook.com/marketplace/item/1926841827839119/,woodbury_ny_500mi_exact_files/468746687_1003508548477236_7767216842726063260_n.jpg,$30,"RYOBI
ONE+ 18V EZClean 320 PSI 0.8 GPM Cordless Battery Cold Water Power Cleaner (Tool Only)
4.5k","Hicksville, NY",woodbury_ny_500mi_exact
12,https://www.facebook.com/marketplace/item/1822418871837868/,woodbury_ny_500mi_exact_files/482542195_998591292170631_1787198159686832813_n.jpg,$50,RYOBI CIRCLE SAW,"Staten Island, NY",woodbury_ny_500mi_exact
13,https://www.facebook.com/marketplace/item/1854327268664822/,woodbury_ny_500mi_exact_files/476473557_636622629048034_5723452395236112378_n.jpg,$10,Ryobi Drill Bits,"Groton, MA",woodbury_ny_500mi_exact
14,https://www.facebook.com/marketplace/item/1597143461000823/,woodbury_ny_500mi_exact_files/485698966_981523810855969_8557900709594526498_n.jpg,Free,Ryobi 8 pc. Accessory kit,"Yonkers, NY",woodbury_ny_500mi_exact
15,https://www.facebook.com/marketplace/item/1641439013130840/,woodbury_ny_500mi_exact_files/485381130_4025683397749075_4212048485410056747_n.jpg,$35,Ryobi ONE+ HP 18V Brushless Cordless Compact 3/8 in. Right Angle Drill,"Englewood, NJ",woodbury_ny_500mi_exact
16,https://www.facebook.com/marketplace/item/1086161339870658/,woodbury_ny_500mi_exact_files/465623926_542938405109328_8490983621198430674_n.jpg,$80,Ryobi Charger and 2 batteries,"Medford, NY",woodbury_ny_500mi_exact
17,https://www.facebook.com/marketplace/item/1729644781236744/,woodbury_ny_500mi_exact_files/487404148_1207885877372873_1403628271934770664_n.jpg,$75,Ryobi one+ combo kit,"Baltimore, MD",woodbury_ny_500mi_exact
18,https://www.facebook.com/marketplace/item/1054894606091836/,woodbury_ny_500mi_exact_files/460928256_1065714005341779_2421086836627480772_n.jpg,$225,Drill horn ryobi,"Lockport, NY",woodbury_ny_500mi_exact
19,https://www.facebook.com/marketplace/item/1080719273381944/,woodbury_ny_500mi_exact_files/468679985_1988887084867256_8464231795361372207_n.jpg,$40,"*Brand New in Box*
Ryobi Link 7PC Wall Storage Kit","Mt Airy, NC",woodbury_ny_500mi_exact
20,https://www.facebook.com/marketplace/item/1744655349729269/,woodbury_ny_500mi_exact_files/484531964_3119600864845815_8938303980024722683_n.jpg,$80,Ryobi 40v 4AH ￼battery and New battery topper LED light,"Levittown, NY",woodbury_ny_500mi_exact
21,https://www.facebook.com/marketplace/item/1166307298109353/,woodbury_ny_500mi_exact_files/487326019_1011812957677759_2371618442647816670_n.jpg,$100,Clavador RYOBI,"Takoma Park, MD",woodbury_ny_500mi_exact
22,https://www.facebook.com/marketplace/item/1674999259758388/,woodbury_ny_500mi_exact_files/473206643_614972740908755_2842073064292570818_n.jpg,$1,RYOBI Tools for low prices at Welldepots!,"Gloucester City, NJ",woodbury_ny_500mi_exact
23,https://www.facebook.com/marketplace/item/545856261820678/,woodbury_ny_500mi_exact_files/473215317_605916308847273_7837947704464327625_n.jpg,$50,RYOBI TOOLS,"Hicksville, NY",woodbury_ny_500mi_exact
24,,,,Chris D'Amico - State Farm Insurance Agent,"Paxinos, PA",
25,https://www.facebook.com/marketplace/item/2091659424619644/,woodbury_ny_500mi_exact_files/472404165_4001400840107888_2006940957894674430_n.jpg,$1,RYOBI,"Brooklyn, NY",woodbury_ny_500mi_exact
26,https://www.facebook.com/marketplace/item/2093005044446106/,woodbury_ny_500mi_exact_files/486547174_2536371223370467_4913034935263874783_n.jpg,$30,RYOBI stub sensor LED,"Nanuet, NY",woodbury_ny_500mi_exact
27,https://www.facebook.com/marketplace/item/533948166405211/,woodbury_ny_500mi_exact_files/487214333_1381948769795882_2838293226040337329_n.jpg,$150,Ryobi 18V 4 tool kit,"Aldie, VA",woodbury_ny_500mi_exact
28,https://www.facebook.com/marketplace/item/9912601648773269/,woodbury_ny_500mi_exact_files/473201940_591597436836569_1295312105590189556_n.jpg,$75,Ryobi 18v multitool angle grinder  battery charger kit,"Bethesda, MD",woodbury_ny_500mi_exact
29,https://www.facebook.com/marketplace/item/548491821030863/,woodbury_ny_500mi_exact_files/461094178_1064553071216698_7282934809617087549_n.jpg,$250,Ryobi Link Modular Storage System,"Elizabeth, NJ",woodbury_ny_500mi_exact
30,https://www.facebook.com/marketplace/item/4122067494683527/,woodbury_ny_500mi_exact_files/465188259_956919836264546_5396815620038367495_n.jpg,$30,2 for $50 !! Made For Ryobi 18V Lithium-Ion 6.0 Ah LITHIUM+ HP High Capacity Battery,"Saco, ME",woodbury_ny_500mi_exact
31,,,,Tools 4 Flooring,"New York, NY",
32,https://www.facebook.com/marketplace/item/2350279292005414/,woodbury_ny_500mi_exact_files/472650310_8963977937023233_9156625476717903468_n.jpg,$90,RYOBI ONE+ HP 18V Brushless Cordless SWIFTClean Mid-Size Spot Cleaner - BRAND NEW IN-BOX!,"Mineola, NY",woodbury_ny_500mi_exact
33,https://www.facebook.com/marketplace/item/1206180467144926/,woodbury_ny_500mi_exact_files/467404458_535753882660095_5558167310268239865_n.jpg,$100,Ryobi ONE+ HP 18V HIGH PERFORMANCE Lithium-Ion 6.0 Ah Battery (2-Pack),"Englewood, NJ",woodbury_ny_500mi_exact
34,https://www.facebook.com/marketplace/item/1229178771466094/,woodbury_ny_500mi_exact_files/467401330_3568807720078790_5515275380265122928_n.jpg,$40,"RYOBI
LINK Modular Dolly Multi-Purpose Rolling Base","Old Westbury, NY",woodbury_ny_500mi_exact
35,https://www.facebook.com/marketplace/item/653604707364857/,woodbury_ny_500mi_exact_files/485384775_1862313554581159_1877454997701400418_n.jpg,$5,Ryobi Tools P705,Ships to you,woodbury_ny_500mi_exact
36,https://www.facebook.com/marketplace/item/1539740930048603/,woodbury_ny_500mi_exact_files/473215716_561691389832938_4953892551771269340_n.jpg,$90,Ryobi 18v,"Levittown, NY",woodbury_ny_500mi_exact
37,https://www.facebook.com/marketplace/item/672140588538038/,woodbury_ny_500mi_exact_files/467121188_479432681819097_7440758969444964180_n.jpg,$75,Ryobi 18v HP 4 Mode Impact Driver,"Bay Shore, NY",woodbury_ny_500mi_exact
38,https://www.facebook.com/marketplace/item/679966071101538/,woodbury_ny_500mi_exact_files/488458343_1868753783931019_8219615063927381195_n.jpg,$35,Ryobi one+ 18v Battery and charger New,"Cleveland, OH",woodbury_ny_500mi_exact
39,https://www.facebook.com/marketplace/item/635148829358594/,woodbury_ny_500mi_exact_files/473214278_1329441914921241_4926601171590433096_n.jpg,$85,"RYOBI
ONE+ HP 18V Brushless Cordless Reciprocating Saw (Tool Only)","East Northport, NY",woodbury_ny_500mi_exact
40,https://www.facebook.com/marketplace/item/1799134220649534/,woodbury_ny_500mi_exact_files/486719079_630576126488458_4506365335101956506_n.jpg,$60,18V RYOBI sidewalk/patio cleaner,"Clarence Center, NY",woodbury_ny_500mi_exact
41,https://www.facebook.com/marketplace/item/9240959809290309/,woodbury_ny_500mi_exact_files/484282228_1081462287121747_1553950527294036801_n.jpg,$150,"RYOBI
ONE+ 18V 5.5in. Cordless Flooring Saw with Blade (Tool Only)","Englewood, NJ",woodbury_ny_500mi_exact
42,https://www.facebook.com/marketplace/item/941378654744814/,woodbury_ny_500mi_exact_files/485698987_1654573885154268_7869371905409987218_n.jpg,$180,Ryobi 6 tool combo kit,"Watertown, NY",woodbury_ny_500mi_exact
43,https://www.facebook.com/marketplace/item/1347414456598876/,woodbury_ny_500mi_exact_files/486560412_1628240884720172_8722043322944170780_n.jpg,$35,RYOBI 18V ONE+ RECIPROCATING SAW,"Elkton, MD",woodbury_ny_500mi_exact
44,https://www.facebook.com/marketplace/item/8491664704253620/,woodbury_ny_500mi_exact_files/464396107_1615092109421603_1938629168620888164_n.jpg,$145,RYOBI ONE+ BUNDLE,"New York, NY",woodbury_ny_500mi_exact
45,https://www.facebook.com/marketplace/item/505143008968894/,woodbury_ny_500mi_exact_files/460711339_472581985763351_5170253537793279899_n.jpg,$40,Ryobi link bins,"Hicksville, NY",woodbury_ny_500mi_exact
46,https://www.facebook.com/marketplace/item/750311837234510/,woodbury_ny_500mi_exact_files/428132808_1139558950403618_6379873868897743131_n.jpg,$30,"RYOBI
LINK 7-Piece Wall Storage Kit","Lynn, MA",woodbury_ny_500mi_exact
47,https://www.facebook.com/marketplace/item/1951447248677289/,woodbury_ny_500mi_exact_files/473201847_911723181031164_5169924933771673653_n.jpg,$30,"RYOBI
ONE+ 18V EZClean 320 PSI 0.8 GPM Cordless Battery Cold Water Power Cleaner (Tool Only)
4.5k","Winston-Salem, NC",woodbury_ny_500mi_exact
48,https://www.facebook.com/marketplace/item/1314493326493159/,woodbury_ny_500mi_exact_files/473209771_1045723334029004_3365787893283848610_n.jpg,$90,ryobi 18 v,"Asbury Park, NJ",woodbury_ny_500mi_exact
49,https://www.facebook.com/marketplace/item/668786038858737/,woodbury_ny_500mi_exact_files/487321202_1034900718493287_2915419594621317541_n.jpg,$100,Ryobi right angle drill and battery,"Bronx, NY",woodbury_ny_500mi_exact
50,,,,Ace Hardware,"Huntington Station, NY",
51,https://www.facebook.com/marketplace/item/539689605898268/,woodbury_ny_500mi_exact_files/477066190_1157503229295049_7642479885920697945_n.jpg,$60,Ryobi,"Niantic, CT",woodbury_ny_500mi_exact
52,https://www.facebook.com/marketplace/item/2452251805109352/,woodbury_ny_500mi_exact_files/475509422_1133677974806434_4248126096580463496_n.jpg,$50,RYOBI PCL445B ONE+ 18V Cordless 4-1/2 in. Angle Grinder (Tool Only),"Parlin, NJ",woodbury_ny_500mi_exact
53,https://www.facebook.com/marketplace/item/1011940473610083/,woodbury_ny_500mi_exact_files/473220201_1123657642800318_625992000418042692_n.jpg,$120,RYOBI air compressor tank,"Deer Park, NY",woodbury_ny_500mi_exact
54,https://www.facebook.com/marketplace/item/1765306647735856/,woodbury_ny_500mi_exact_files/487071213_1447205936248217_6984138359762473730_n.jpg,$250,Ryobi One+ 18v Cordless Swiftclean,"Syosset, NY",woodbury_ny_500mi_exact
55,https://www.facebook.com/marketplace/item/1912906956202559/,woodbury_ny_500mi_exact_files/486723209_1656411892419801_8515757865821924151_n.jpg,$50,Ryobi Swiftclean Spot Cleaner,"Monroeville, PA",woodbury_ny_500mi_exact
56,https://www.facebook.com/marketplace/item/483468564046376/,woodbury_ny_500mi_exact_files/466383549_1224449795460487_2200700980304240080_n.jpg,$80,Ryobi one set,Ships to you,woodbury_ny_500mi_exact
57,,,,The Tool Nut,"Huntington Station, NY",
58,https://www.facebook.com/marketplace/item/1388350362602903/,woodbury_ny_500mi_exact_files/457695142_3772071936395405_4275412830487459283_n.jpg,$140,Ryobi One+,"Coram, NY",woodbury_ny_500mi_exact
59,https://www.facebook.com/marketplace/item/1357310708726418/,woodbury_ny_500mi_exact_files/484307887_1329613308079385_21061508413605050_n.jpg,$100,New in Box 18V Ryobi mixer,"Yorktown Heights, NY",woodbury_ny_500mi_exact
60,https://www.facebook.com/marketplace/item/1161825358683920/,woodbury_ny_500mi_exact_files/486636495_966250588628025_7905204966288963853_n.jpg,$85,Ryobi 18v Batteries 🔋,"Hartford, CT",woodbury_ny_500mi_exact
61,https://www.facebook.com/marketplace/item/511798665128957/,woodbury_ny_500mi_exact_files/473207425_1166443268818665_6931878539026356008_n.jpg,$15,Ryobi power cleaner 6 inc flexible wand,"Mineola, NY",woodbury_ny_500mi_exact
62,https://www.facebook.com/marketplace/item/1160989679151961/,woodbury_ny_500mi_exact_files/473213710_581533725033012_3523510181646300006_n.jpg,$60,Ryobi,"Harrison, NJ",woodbury_ny_500mi_exact
63,https://www.facebook.com/marketplace/item/1181324280192449/,woodbury_ny_500mi_exact_files/486519267_1705220263475763_3965479135887444123_n.jpg,$50,Ryobi Battery Kit,"Pittsburgh, PA",woodbury_ny_500mi_exact
64,https://www.facebook.com/marketplace/item/2751170851757977/,woodbury_ny_500mi_exact_files/464251386_415749284696703_2774795242358952635_n.jpg,$50,"RYOBI
ONE+ 18V Cordless Power Scrubber (Tool Only)","Cranford, NJ",woodbury_ny_500mi_exact
65,https://www.facebook.com/marketplace/item/1722978661654559/,woodbury_ny_500mi_exact_files/468829311_1300867814171902_1573340419457124414_n.jpg,$110,"RYOBI
ONE+ HP 18-Volt Brushless EZClean 600 PSI 0.7 GPM Cordless Electric Power Cleaner w/ 4.0Ah Bat","Dunn, NC",woodbury_ny_500mi_exact
66,https://www.facebook.com/marketplace/item/499606053076205/,woodbury_ny_500mi_exact_files/463976500_875263357917791_8167124000127715885_n.jpg,"$2,500",Ryobi Riding Lawn mowers,"Linden, NJ",woodbury_ny_500mi_exact
67,https://www.facebook.com/marketplace/item/968610172085304/,woodbury_ny_500mi_exact_files/485953365_3808385319307602_2604158971396102729_n.jpg,$50,Ryobi 18 foot extension pole with brush,"Cleveland, OH",woodbury_ny_500mi_exact
68,https://www.facebook.com/marketplace/item/1142090584362903/,woodbury_ny_500mi_exact_files/481029017_1742760112957111_442260102756631496_n.jpg,$175,Ryobi 18v Floor Dryer,"Union, NJ",woodbury_ny_500mi_exact
